Code secteur;Libelle secteur;Code site;Libelle site;Code batiment;Libelle batiment;Lattitude/longitude;Adresse numero;Adresse rue;Adresse code postal;Adresse ville;Code salle;Libellé salle;Numero piece
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;113;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;113;Salle TP;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;113;Salle de projet;
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;114;Salle de cours;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;114;Salle de cours;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;114;Salle TP;114
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;114;Salle TD;TD 5
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;114;Salle TD;7
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;114;Salle TD;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;114;Salle TP;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;114;Salle de cours;D103
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;115;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;115;Salle TD;TD 6
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;115;Salle TP;
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;115;Salle Informatique;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;115;Salle TD;
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;115;Salle de cours;111
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;116;Salle Informatique;28;;;;;;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;116;Salle TP;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;116;Salle de cours;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;116;Salle TD;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;116;Salle de cours;155
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;116;Salle TD;
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;116;Salle TP;
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;116;Salle de cours;
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;116;Salle de cours;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;117;Salle de cours;D100
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;117;Amphithéâtre;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;117;Salle d'équipe;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;117;Salle TD;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;117;Salle TP;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;117;Salle de cours;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;118;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;118;Salle d'équipe;
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;118;Salle TD;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;118;Salle de cours;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;118;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;119;Salle de cours;Salle 9
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;119;Salle de cours;119
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;119;Salle de cours;156
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;119;Salle TD;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;119;Salle TD;
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;119;Salle TP;12
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;119;Salle de cours;
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;119;Salle TP;
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;119;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K2;IUT - GACO;44.185162/0.624881;1;campus Michel Serres;47000;AGEN;12;Salle informatique;21
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;120;Salle de cours;Salle 8
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;120;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;120;Salle de projet;119;;;;;;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;120;Salle de cours;Salle 14
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;121;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;121;Salle TP;120;;;;;;
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;121;Salle Informatique;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;121;Salle TD;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;121;Salle de cours;121
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;121;Salle de cours;12
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;121;Salle TP;121
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;122;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;122;Salle de cours;121;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;122;Salle TD;3;;;;;;
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;123;Salle TP;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;124;Salle de cours;13
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;124;Salle TP;124
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;125;Salle de cours;11
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;126;Salle TD;2;;;;;;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;126;Salle de cours;126
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;126;Labo de langues;157
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;126;Salle TP;15
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;127;Salle de cours;127
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;127;Salle TP;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;127;Salle TP;Salle 10
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;128;Salle TP;
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;129;Salle TP;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;129;Salle TP;129
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;129;Salle informatique;67;;;;;;
1;AGEN;11;CAMPUS MICHEL SERRES;K2;IUT - GACO;44.185162/0.624881;1;campus Michel Serres;47000;AGEN;13;Salle informatique;11
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;130;Salle informatique;31;;;;;;
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;131;Salle TP;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;131;Salle de cours;158
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;132;Salle de cours;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;132;Labo de langues;159
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;133;Salle TP;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;133;Salle de cours;160
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;133;Salle TP;133
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;133;Salle de cours;133
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;134;Labo de langues;161
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;134;Salle informatique;30;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;135;Salle informatique;29;;;;;;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;136;Salle de cours;136
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;139;Salle immersive;139
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;141;Salle immersive;141
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;141;Salle de cours;162
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;142;Labo de langues;165
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;143;Salle immersive;143
1;AGEN;11;CAMPUS MICHEL SERRES;K2;IUT - GACO;44.185162/0.624881;1;campus Michel Serres;47000;AGEN;2;Salle TD;23
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-131;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-132;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-134;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-137;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-139;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-147;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-150;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-229;Salle TP;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-243;Salle TP;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;2A-249;Salle TP;
5;BORDEAUX ;23;CARREIRE;224;Zone Nord B;44.827124/-0.607162;146;Léo Saignat;33076;BORDEAUX;2B-017;Salle de cours;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;201;Salle de cours;201
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;201;Salle TD;TD 3 et 4
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;201;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;201;Salle TD;26
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;201;Salle de cours;201
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;201;Salle TP;201
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;201;Amphithéâtre;
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;201;Salle de cours;
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;201;Auditorium;521
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;201;Salle TD;
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;201;Salle informatique;P-2-17
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;201;Salle TD;
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;201;Salle de cours;0
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;201;Salle de cours;201
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;201;Salle informatique;208
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;201a;Salle de cours;0
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;201b;Salle de cours;0
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;201c;Salle de cours;0
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;201d;Salle de cours;0
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;202;Salle Informatique;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;202;Salle de cours;202
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;202;Salle TP;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;202;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;202;Salle d'équipe;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;202;Salle de cours;301
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;202;Salle de cours;0
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;202;Salle informatique;P-2-18
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;202;Salle informatique;522
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;202;Salle de cours;0
14;PAU;21;INSPE PAU;A;Bâtiment A;43.309377/-0.371865;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;202;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;202;Salle TD;
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;202;Salle de cours;202
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;202;Salle informatique;207
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;202;Salle TD;202
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;202;Salle TD;
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;203;Salle de cours;203
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;203;Salle informatique;206
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;203;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;203;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;203;Salle Informatique;
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;203;Salle TP;0
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;203;Coworking;203
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;203;Salle de cours;203
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;203;Salle Informatique;
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;204;Salle de cours;0
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;204;Salle informatique;524
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;204;Salle informatique;0
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;204;Salle de cours;303
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;204;Salle TP;
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;204;Salle TP;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;204;Salle de cours;204
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;204;Salle de cours;251
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;204;Salle informatique;205
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;204;Salle de cours;204
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;204;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;204;Salle d'équipe;
5;BORDEAUX ;24;LA VICTOIRE;G;Bâtiment G;44.831193/-0.570374;3 ter;place de la Victoire;33076;BORDEAUX;205;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;I;Bâtiment I;44.831679/-0.570474;3 ter;place de la Victoire;33076;BORDEAUX;205;Salle informatique;ID4
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;205;Salle TD;TD 1
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;205;Salle TD;205;;;;;;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;205;Salle de cours;205
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;205;Salle TP;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;205;Salle informatique;204
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;205;Salle informatique;P-2-11
15;PERIGUEUX;22;CAMPUS PERIGORD;B;Bâtiment B;45.196442/0.720017;39;rue Paul Mazy;24019;PERIGUEUX;205;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;205;Salle TP;205
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;205;Salle de cours;205
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;205;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;205;Salle TD;24
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;206;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;206;Salle TD;TD 2
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;206;Salle de cours;206
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;206;Salle TD;21
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;206;Salle informatique;201
